source,match_id,home_team,away_team,group,date,home_win_prob,draw_prob,away_win_prob,home_win_odds,draw_odds,away_win_odds,extra
betexplorer,mexico_vs_south_africa,Mexico,South Africa,,2026-06-11,0.6737,0.214017,0.112283,1.42,4.47,8.52,
betexplorer,south_korea_vs_czech_republic,South Korea,Czech Republic,,2026-06-12,0.358971,0.315137,0.325892,2.66,3.03,2.93,
betexplorer,canada_vs_bosnia_and_herzegovina,Canada,Bosnia and Herzegovina,,2026-06-12,0.521065,0.269364,0.209571,1.83,3.54,4.55,
betexplorer,usa_vs_paraguay,USA,Paraguay,,2026-06-13,0.494101,0.277214,0.228685,1.93,3.44,4.17,
betexplorer,qatar_vs_switzerland,Qatar,Switzerland,,2026-06-13,0.07013,0.147522,0.782349,13.61,6.47,1.22,
betexplorer,brazil_vs_morocco,Brazil,Morocco,,2026-06-13,0.570833,0.254891,0.174276,1.67,3.74,5.47,
betexplorer,haiti_vs_scotland,Haiti,Scotland,,2026-06-14,0.161718,0.224799,0.613483,5.88,4.23,1.55,
betexplorer,australia_vs_turkey,Australia,Turkey,,2026-06-14,0.187037,0.254051,0.558912,5.08,3.74,1.7,
betexplorer,germany_vs_curaao,Germany,Curaçao,,2026-06-14,0.91947,0.058131,0.0224,1.04,16.45,42.69,
betexplorer,netherlands_vs_japan,Netherlands,Japan,,2026-06-14,0.472463,0.269598,0.257939,2.02,3.54,3.7,
betexplorer,ivory_coast_vs_ecuador,Ivory Coast,Ecuador,,2026-06-14,0.266105,0.340235,0.39366,3.58,2.8,2.42,
betexplorer,sweden_vs_tunisia,Sweden,Tunisia,,2026-06-15,0.497772,0.277996,0.224232,1.91,3.42,4.24,
betexplorer,spain_vs_cape_verde,Spain,Cape Verde,,2026-06-15,0.874176,0.08947,0.036355,1.09,10.65,26.21,
betexplorer,belgium_vs_egypt,Belgium,Egypt,,2026-06-15,0.576663,0.247785,0.175552,1.65,3.84,5.42,
betexplorer,saudi_arabia_vs_uruguay,Saudi Arabia,Uruguay,,2026-06-15,0.124259,0.219313,0.656428,7.66,4.34,1.45,
betexplorer,iran_vs_new_zealand,Iran,New Zealand,,2026-06-16,0.519891,0.274179,0.205931,1.83,3.47,4.62,
betexplorer,france_vs_senegal,France,Senegal,,2026-06-16,0.642874,0.221784,0.135342,1.48,4.29,7.03,
betexplorer,iraq_vs_norway,Iraq,Norway,,2026-06-16,0.067136,0.140105,0.79276,14.17,6.79,1.2,
betexplorer,argentina_vs_algeria,Argentina,Algeria,,2026-06-17,0.682788,0.209972,0.10724,1.39,4.52,8.85,
betexplorer,austria_vs_jordan,Austria,Jordan,,2026-06-17,0.720672,0.176819,0.102509,1.32,5.38,9.28,
betexplorer,portugal_vs_democratic_republic_of_the_congo,Portugal,Democratic Republic of the Congo,,2026-06-17,0.742202,0.17056,0.087238,1.28,5.57,10.89,
betexplorer,england_vs_croatia,England,Croatia,,2026-06-17,0.550706,0.252043,0.197251,1.73,3.78,4.83,
betexplorer,ghana_vs_panama,Ghana,Panama,,2026-06-17,0.447463,0.27787,0.274667,2.13,3.43,3.47,
betexplorer,uzbekistan_vs_colombia,Uzbekistan,Colombia,,2026-06-18,0.108251,0.207975,0.683774,8.78,4.57,1.39,
betexplorer,czech_republic_vs_south_africa,Czech Republic,South Africa,,2026-06-18,0.481697,0.286375,0.231928,1.95,3.28,4.05,
betexplorer,switzerland_vs_bosnia_and_herzegovina,Switzerland,Bosnia and Herzegovina,,2026-06-18,0.590802,0.239636,0.169562,1.59,3.92,5.54,
betexplorer,canada_vs_qatar,Canada,Qatar,,2026-06-18,0.719189,0.188805,0.092006,1.31,4.99,10.24,
betexplorer,mexico_vs_south_korea,Mexico,South Korea,,2026-06-19,0.52343,0.267663,0.208908,1.8,3.52,4.51,
betexplorer,usa_vs_australia,USA,Australia,,2026-06-19,0.54182,0.246798,0.211383,1.74,3.82,4.46,
betexplorer,scotland_vs_morocco,Scotland,Morocco,,2026-06-19,0.233036,0.291476,0.475488,4.04,3.23,1.98,
betexplorer,brazil_vs_haiti,Brazil,Haiti,,2026-06-20,0.880593,0.087978,0.031429,1.08,10.81,30.26,
betexplorer,turkey_vs_paraguay,Turkey,Paraguay,,2026-06-20,0.422926,0.300928,0.276146,2.22,3.12,3.4,
betexplorer,netherlands_vs_sweden,Netherlands,Sweden,,2026-06-20,0.577552,0.237131,0.185317,1.63,3.97,5.08,
betexplorer,germany_vs_ivory_coast,Germany,Ivory Coast,,2026-06-20,0.60588,0.221489,0.172631,1.55,4.24,5.44,
betexplorer,ecuador_vs_curaao,Ecuador,Curaçao,,2026-06-21,0.79342,0.138849,0.067731,1.19,6.8,13.94,
betexplorer,tunisia_vs_japan,Tunisia,Japan,,2026-06-21,0.180485,0.266382,0.553133,5.21,3.53,1.7,
betexplorer,spain_vs_saudi_arabia,Spain,Saudi Arabia,,2026-06-21,0.85956,0.099738,0.040702,1.1,9.48,23.23,
betexplorer,belgium_vs_iran,Belgium,Iran,,2026-06-21,0.672551,0.204689,0.12276,1.4,4.6,7.67,
betexplorer,uruguay_vs_cape_verde,Uruguay,Cape Verde,,2026-06-21,0.661615,0.211598,0.126787,1.42,4.44,7.41,
betexplorer,new_zealand_vs_egypt,New Zealand,Egypt,,2026-06-22,0.202936,0.253945,0.543119,4.63,3.7,1.73,
betexplorer,argentina_vs_austria,Argentina,Austria,,2026-06-22,0.576785,0.250709,0.172506,1.63,3.75,5.45,
betexplorer,france_vs_iraq,France,Iraq,,2026-06-22,0.844645,0.11679,0.038565,1.12,8.1,24.53,
betexplorer,norway_vs_senegal,Norway,Senegal,,2026-06-23,0.443891,0.274358,0.281751,2.12,3.43,3.34,
betexplorer,jordan_vs_algeria,Jordan,Algeria,,2026-06-23,0.149462,0.228933,0.621605,6.28,4.1,1.51,
betexplorer,portugal_vs_uzbekistan,Portugal,Uzbekistan,,2026-06-23,0.761407,0.152527,0.086066,1.24,6.19,10.97,
betexplorer,england_vs_ghana,England,Ghana,,2026-06-23,0.718028,0.181586,0.100386,1.31,5.18,9.37,
betexplorer,panama_vs_croatia,Panama,Croatia,,2026-06-23,0.146358,0.242548,0.611094,6.43,3.88,1.54,
betexplorer,colombia_vs_democratic_republic_of_the_congo,Colombia,Democratic Republic of the Congo,,2026-06-24,0.644875,0.226326,0.128799,1.46,4.16,7.31,
betexplorer,switzerland_vs_canada,Switzerland,Canada,,2026-06-24,0.444521,0.285957,0.269523,2.11,3.28,3.48,
betexplorer,bosnia_and_herzegovina_vs_qatar,Bosnia and Herzegovina,Qatar,,2026-06-24,0.589825,0.248759,0.161415,1.59,3.77,5.81,
betexplorer,scotland_vs_brazil,Scotland,Brazil,,2026-06-24,0.15176,0.201699,0.646541,6.22,4.68,1.46,
betexplorer,morocco_vs_haiti,Morocco,Haiti,,2026-06-24,0.714301,0.185606,0.100093,1.32,5.08,9.42,
betexplorer,south_africa_vs_south_korea,South Africa,South Korea,,2026-06-25,0.235871,0.280229,0.4839,3.98,3.35,1.94,
betexplorer,czech_republic_vs_mexico,Czech Republic,Mexico,,2026-06-25,0.210224,0.267721,0.522056,4.47,3.51,1.8,
betexplorer,ecuador_vs_germany,Ecuador,Germany,,2026-06-25,0.199481,0.253105,0.547414,4.72,3.72,1.72,
betexplorer,curaao_vs_ivory_coast,Curaçao,Ivory Coast,,2026-06-25,0.074345,0.14718,0.778474,12.67,6.4,1.21,
betexplorer,tunisia_vs_netherlands,Tunisia,Netherlands,,2026-06-25,0.148212,0.223371,0.628417,6.36,4.22,1.5,
betexplorer,japan_vs_sweden,Japan,Sweden,,2026-06-25,0.451111,0.279259,0.26963,2.08,3.36,3.48,
betexplorer,paraguay_vs_australia,Paraguay,Australia,,2026-06-26,0.435466,0.295789,0.268745,2.16,3.18,3.5,
betexplorer,turkey_vs_usa,Turkey,USA,,2026-06-26,0.358271,0.270763,0.370966,2.63,3.48,2.54,
betexplorer,norway_vs_france,Norway,France,,2026-06-26,0.220139,0.263798,0.516063,4.29,3.58,1.83,
betexplorer,senegal_vs_iraq,Senegal,Iraq,,2026-06-26,0.6677,0.208749,0.123551,1.41,4.51,7.62,
betexplorer,uruguay_vs_spain,Uruguay,Spain,,2026-06-27,0.182016,0.24067,0.577314,5.17,3.91,1.63,
betexplorer,cape_verde_vs_saudi_arabia,Cape Verde,Saudi Arabia,,2026-06-27,0.371422,0.285622,0.342955,2.53,3.29,2.74,
betexplorer,new_zealand_vs_belgium,New Zealand,Belgium,,2026-06-27,0.095882,0.166275,0.737843,9.85,5.68,1.28,
betexplorer,egypt_vs_iran,Egypt,Iran,,2026-06-27,0.419565,0.316439,0.263996,2.24,2.97,3.56,
betexplorer,panama_vs_england,Panama,England,,2026-06-27,0.102209,0.156777,0.741014,9.28,6.05,1.28,
betexplorer,croatia_vs_ghana,Croatia,Ghana,,2026-06-27,0.574754,0.250691,0.174555,1.64,3.76,5.4,
betexplorer,colombia_vs_portugal,Colombia,Portugal,,2026-06-27,0.270415,0.287781,0.441804,3.48,3.27,2.13,
betexplorer,democratic_republic_of_the_congo_vs_uzbekistan,Democratic Republic of the Congo,Uzbekistan,,2026-06-27,0.407348,0.285144,0.307508,2.31,3.3,3.06,
betexplorer,jordan_vs_argentina,Jordan,Argentina,,2026-06-28,0.068484,0.13618,0.795336,13.82,6.95,1.19,
betexplorer,algeria_vs_austria,Algeria,Austria,,2026-06-28,0.258328,0.305145,0.436527,3.65,3.09,2.16,
uanalyse,mexico_vs_south_africa,Mexico,South Africa,,2026-06-11,0.641,0.2145,0.1445,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.897"", ""xag"": ""0.76""}"
uanalyse,south_korea_vs_czech_republic,South Korea,Czech Republic,,2026-06-12,0.427,0.2615,0.3116,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.476"", ""xag"": ""1.016""}"
uanalyse,canada_vs_bosnia_and_herzegovina,Canada,Bosnia and Herzegovina,,2026-06-12,0.6356,0.2168,0.1475,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.896"", ""xag"": ""0.832""}"
uanalyse,usa_vs_paraguay,USA,Paraguay,,2026-06-13,0.4143,0.2771,0.3086,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.171"", ""xag"": ""1.294""}"
uanalyse,brazil_vs_morocco,Brazil,Morocco,,2026-06-13,0.4712,0.2681,0.2607,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.416"", ""xag"": ""1.235""}"
uanalyse,qatar_vs_switzerland,Qatar,Switzerland,,2026-06-13,0.1063,0.1922,0.7015,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""0.65"", ""xag"": ""2.305""}"
uanalyse,netherlands_vs_japan,Netherlands,Japan,,2026-06-14,0.3215,0.2842,0.3943,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.18"", ""xag"": ""1.247""}"
uanalyse,germany_vs_curaao,Germany,Curaao,,2026-06-14,0.7695,0.1728,0.0577,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""3.048"", ""xag"": ""0.818""}"
uanalyse,ivory_coast_vs_ecuador,Ivory Coast,Ecuador,,2026-06-14,0.1911,0.3104,0.4985,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""0.853"", ""xag"": ""1.281""}"
uanalyse,haiti_vs_scotland,Haiti,Scotland,,2026-06-14,0.2969,0.2546,0.4485,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.205"", ""xag"": ""1.655""}"
uanalyse,australia_vs_trkiye,Australia,Trkiye,,2026-06-14,0.2375,0.2721,0.4904,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.182"", ""xag"": ""1.482""}"
uanalyse,sweden_vs_tunisia,Sweden,Tunisia,,2026-06-15,0.4074,0.2987,0.2938,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.495"", ""xag"": ""1.242""}"
uanalyse,belgium_vs_egypt,Belgium,Egypt,,2026-06-15,0.507,0.3063,0.1867,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.803"", ""xag"": ""0.914""}"
uanalyse,spain_vs_cape_verde,Spain,Cape Verde,,2026-06-15,0.7083,0.1583,0.1335,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""2.549"", ""xag"": ""0.937""}"
uanalyse,saudi_arabia_vs_uruguay,Saudi Arabia,Uruguay,,2026-06-15,0.2076,0.2492,0.5432,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""0.99"", ""xag"": ""1.398""}"
uanalyse,france_vs_senegal,France,Senegal,,2026-06-16,0.5449,0.2483,0.2068,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.892"", ""xag"": ""1.068""}"
uanalyse,iran_vs_new_zealand,Iran,New Zealand,,2026-06-16,0.6171,0.2126,0.1703,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.886"", ""xag"": ""0.859""}"
uanalyse,iraq_vs_norway,Iraq,Norway,,2026-06-16,0.1624,0.2492,0.5884,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""0.863"", ""xag"": ""1.887""}"
uanalyse,england_vs_croatia,England,Croatia,,2026-06-17,0.5246,0.255,0.2203,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.597"", ""xag"": ""1.065""}"
uanalyse,portugal_vs_congo_dr,Portugal,Congo DR,,2026-06-17,0.68,0.228,0.092,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""2.167"", ""xag"": ""0.701""}"
uanalyse,austria_vs_jordan,Austria,Jordan,,2026-06-17,0.4317,0.3354,0.2329,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.673"", ""xag"": ""1.102""}"
uanalyse,argentina_vs_algeria,Argentina,Algeria,,2026-06-17,0.6043,0.2377,0.158,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.87"", ""xag"": ""0.848""}"
uanalyse,ghana_vs_panama,Ghana,Panama,,2026-06-17,0.2929,0.235,0.4721,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.078"", ""xag"": ""1.569""}"
uanalyse,uzbekistan_vs_colombia,Uzbekistan,Colombia,,2026-06-18,0.1918,0.2267,0.5815,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""0.959"", ""xag"": ""1.787""}"
uanalyse,czech_republic_vs_south_africa,Czech Republic,South Africa,,2026-06-18,0.4107,0.2877,0.3016,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.525"", ""xag"": ""1.115""}"
uanalyse,switzerland_vs_bosnia_and_herzegovina,Switzerland,Bosnia and Herzegovina,,2026-06-18,0.6353,0.2116,0.153,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""2.024"", ""xag"": ""0.969""}"
uanalyse,canada_vs_qatar,Canada,Qatar,,2026-06-18,0.7114,0.1621,0.1265,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""2.017"", ""xag"": ""0.798""}"
uanalyse,mexico_vs_south_korea,Mexico,South Korea,,2026-06-19,0.4518,0.2669,0.2814,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.317"", ""xag"": ""1.092""}"
uanalyse,usa_vs_australia,USA,Australia,,2026-06-19,0.5001,0.2277,0.2722,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.361"", ""xag"": ""1.452""}"
uanalyse,scotland_vs_morocco,Scotland,Morocco,,2026-06-19,0.2244,0.2205,0.5551,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.021"", ""xag"": ""1.894""}"
uanalyse,germany_vs_ivory_coast,Germany,Ivory Coast,,2026-06-20,0.5949,0.2427,0.1624,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.82"", ""xag"": ""0.945""}"
uanalyse,trkiye_vs_paraguay,Trkiye,Paraguay,,2026-06-20,0.3735,0.3108,0.3157,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.418"", ""xag"": ""1.172""}"
uanalyse,brazil_vs_haiti,Brazil,Haiti,,2026-06-20,0.7139,0.196,0.0901,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""2.683"", ""xag"": ""0.745""}"
uanalyse,netherlands_vs_sweden,Netherlands,Sweden,,2026-06-20,0.5141,0.2598,0.2262,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.932"", ""xag"": ""1.07""}"
uanalyse,spain_vs_saudi_arabia,Spain,Saudi Arabia,,2026-06-21,0.7042,0.145,0.1508,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""2.468"", ""xag"": ""0.918""}"
uanalyse,belgium_vs_iran,Belgium,Iran,,2026-06-21,0.4546,0.2872,0.2582,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.668"", ""xag"": ""1.097""}"
uanalyse,tunisia_vs_japan,Tunisia,Japan,,2026-06-21,0.1726,0.2453,0.5821,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""0.727"", ""xag"": ""1.993""}"
uanalyse,uruguay_vs_cape_verde,Uruguay,Cape Verde,,2026-06-21,0.5832,0.2597,0.1571,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.664"", ""xag"": ""0.9""}"
uanalyse,ecuador_vs_curaao,Ecuador,Curaao,,2026-06-21,0.7228,0.1981,0.0791,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""2.493"", ""xag"": ""0.73""}"
uanalyse,new_zealand_vs_egypt,New Zealand,Egypt,,2026-06-22,0.2259,0.2549,0.5191,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""0.99"", ""xag"": ""1.51""}"
uanalyse,argentina_vs_austria,Argentina,Austria,,2026-06-22,0.6343,0.2186,0.1471,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.779"", ""xag"": ""0.911""}"
uanalyse,france_vs_iraq,France,Iraq,,2026-06-22,0.7147,0.1767,0.1087,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""2.271"", ""xag"": ""0.72""}"
uanalyse,norway_vs_senegal,Norway,Senegal,,2026-06-23,0.3951,0.2546,0.3503,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.706"", ""xag"": ""1.198""}"
uanalyse,jordan_vs_algeria,Jordan,Algeria,,2026-06-23,0.2347,0.3008,0.4645,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.159"", ""xag"": ""1.62""}"
uanalyse,england_vs_ghana,England,Ghana,,2026-06-23,0.7145,0.1949,0.0906,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""2.367"", ""xag"": ""0.575""}"
uanalyse,panama_vs_croatia,Panama,Croatia,,2026-06-23,0.1869,0.2581,0.555,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.076"", ""xag"": ""1.782""}"
uanalyse,portugal_vs_uzbekistan,Portugal,Uzbekistan,,2026-06-23,0.6026,0.2467,0.1507,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""2.087"", ""xag"": ""0.868""}"
uanalyse,scotland_vs_brazil,Scotland,Brazil,,2026-06-24,0.1187,0.2125,0.6688,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""0.934"", ""xag"": ""2.2""}"
uanalyse,switzerland_vs_canada,Switzerland,Canada,,2026-06-24,0.297,0.2886,0.4144,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.451"", ""xag"": ""1.167""}"
uanalyse,morocco_vs_haiti,Morocco,Haiti,,2026-06-24,0.5966,0.2379,0.1655,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""2.2"", ""xag"": ""0.934""}"
uanalyse,bosnia_and_herzegovina_vs_qatar,Bosnia and Herzegovina,Qatar,,2026-06-24,0.5057,0.2197,0.2746,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.524"", ""xag"": ""1.096""}"
uanalyse,colombia_vs_congo_dr,Colombia,Congo DR,,2026-06-24,0.6513,0.2101,0.1387,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.878"", ""xag"": ""0.777""}"
uanalyse,curaao_vs_ivory_coast,Curaao,Ivory Coast,,2026-06-25,0.1535,0.2156,0.631,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""0.784"", ""xag"": ""2.151""}"
uanalyse,japan_vs_sweden,Japan,Sweden,,2026-06-25,0.5402,0.2469,0.2129,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""2.021"", ""xag"": ""0.998""}"
uanalyse,tunisia_vs_netherlands,Tunisia,Netherlands,,2026-06-25,0.1607,0.2469,0.5924,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""0.9"", ""xag"": ""1.918""}"
uanalyse,ecuador_vs_germany,Ecuador,Germany,,2026-06-25,0.2437,0.2796,0.4767,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.124"", ""xag"": ""1.599""}"
uanalyse,czech_republic_vs_mexico,Czech Republic,Mexico,,2026-06-25,0.1955,0.2215,0.5831,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""0.927"", ""xag"": ""1.688""}"
uanalyse,south_africa_vs_south_korea,South Africa,South Korea,,2026-06-25,0.3067,0.2591,0.4342,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.036"", ""xag"": ""1.661""}"
uanalyse,trkiye_vs_usa,Trkiye,USA,,2026-06-26,0.3899,0.27,0.3401,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.808"", ""xag"": ""1.22""}"
uanalyse,senegal_vs_iraq,Senegal,Iraq,,2026-06-26,0.5417,0.28,0.1782,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.478"", ""xag"": ""0.994""}"
uanalyse,norway_vs_france,Norway,France,,2026-06-26,0.251,0.2088,0.5403,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.171"", ""xag"": ""1.732""}"
uanalyse,paraguay_vs_australia,Paraguay,Australia,,2026-06-26,0.4349,0.245,0.3201,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.085"", ""xag"": ""1.182""}"
uanalyse,colombia_vs_portugal,Colombia,Portugal,,2026-06-27,0.4058,0.2423,0.3519,,,,"{""snapshot"": ""2026-06-11"", ""stage"": ""Group stage"", ""xhg"": ""1.216"", ""xag"": ""1.413""}"
